id,vendor_id,title,description,category,price_rwf,image_url,image_public_id,in_stock,free_shipping,rating,review_count,created_at,updated_at,discount_percentage
nike-air-force-2-spplyplus,v_spplyplus_6sd7et,Nike Air Force 1,"Nike Air Force 1 



LEGENDARY STYLE REFINED.

The radiance lives on in the Nike Air Force 1 ’07, the b-ball OG that puts a fresh spin on what you know best: durably stitched overlays, clean finishes and the perfect amount of flash to make you shine.




Benefits

The stitched overlays on the upper add heritage style, durability and support.
Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.
The low-cut silhouette adds a clean, streamlined look.
The padded collar feels soft and comfortable.





Product Details

Foam midsole
Perforations on the toe
Rubber sole
Shown: White/White
Style: CW2288-111



Air Force 1 Origins
Debuting in 1982, the AF1 was the first basketball shoe to house Nike Air, revolutionizing the game while rapidly gaining traction around the world. Today, the Air Force 1 stays true to its roots with the same soft and springy cushioning that changed sneaker history.",Shoes,30000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/AIR_FORCE_1_07_6.webp?v=1746553091,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
nike-air-force-1-spplyplus,v_spplyplus_6sd7et,Nike Air Force 1,"Nike Air Force 1 



LEGENDARY STYLE REFINED.

The radiance lives on in the Nike Air Force 1 ’07, the b-ball OG that puts a fresh spin on what you know best: durably stitched overlays, clean finishes and the perfect amount of flash to make you shine.




Benefits

The stitched overlays on the upper add heritage style, durability and support.
Originally designed for performance hoops, the Nike Air cushioning adds lightweight, all-day comfort.
The low-cut silhouette adds a clean, streamlined look.
The padded collar feels soft and comfortable.





Product Details

Foam midsole
Perforations on the toe
Rubber sole
Shown: White/White
Style: CW2288-111



Air Force 1 Origins
Debuting in 1982, the AF1 was the first basketball shoe to house Nike Air, revolutionizing the game while rapidly gaining traction around the world. Today, the Air Force 1 stays true to its roots with the same soft and springy cushioning that changed sneaker history.",Shoes,30000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/AIR_FORCE_1_07_5.webp?v=1746553079,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
jordan-x-jayson-tatum-vortex-spplyplus,v_spplyplus_6sd7et,Jordan x Jayson Tatum: Vortex,"Bright colors and big energy come together in the Tatum 2 ""Vortex."" The lightweight, flexible design was created with energy return in mind, and this colorway is all about how Jayson helps energize his team. When you're wearing them on the court, your opponents won't be able to ignore all the moves you make—but that doesn't mean they can stop you from scoring.


Conforming Fit
The frame wraps underneath the sole and onto the upper, helping support your low-to-the-ground gameplay.

Get Grippy
You're always moving on the court. That's where the rubber outsole and ground-contact foam come in—adding responsiveness and traction for your offense and defense.

Lightweight Build
Every time you go up with a light shoe, you're saving energy. We used rubber on the outsole (where you need it most) but foam with ample traction does the heavy lifting.







Product Details

Shown: Mint Foam/Black/Hyper Jade/Lava Glow
Style: FJ6457-300",Shoes,55000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/WhatsAppImage2024-08-02at10.49.54_1.jpg?v=1746553051,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
adidas-ae-1j-with-love-mid-gs-spplyplus,v_spplyplus_6sd7et,Adidas AE 1J With Love Mid GS,"The adidas Anthony Edwards 1—Lace up in the style of one of the game's emerging superstars. These juniors' signature sneakers from adidas Basketball and Anthony Edwards are built for certified bucket getters. The combined BOOST and Lightstrike midsole is ultra-lightweight and adds outstanding energy return to your most explosive moves. A rubber outsole provides all the support you need to attack the hoop, while signature Anthony Edwards branding completes the look.


Lightweight midsole brings excellent energy return.
Rubber outsole delivers traction.",Shoes,60000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/WhatsAppImage2024-08-02at10.45.00_1.jpg?v=1746553039,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
puma-x-lamelo-ball-mb-03-spplyplus,v_spplyplus_6sd7et,PUMA x LAMELO BALL MB.03,"Watch your boys move with power and make it rain on the court with the PUMA MB.03. Part of LaFrance, LaMelo Ball's official lifestyle fashion brand, these shoes celebrate Melo's electrifying game and bold style while taking your champions' performances to the next level. The disruptive design is packaged with a premium engineered woven mesh upper material and provides lightweight support to your kids.

The seamless construction with multi-zoned materials adds breathability and comfort. Flaunting vibrant patterns, these LaMelo-inspired sneakers fuse elements of slime and claw marks to celebrate explosive players, who truly define the ever-so-popular term ""other-worldly."" Lightweight, sleek, and performance-driven, the PUMA MB.03 helps your boys stack threes like legends.

PUMA MB.03 features:


Engineered woven mesh upper offers breathability.
Nitro Infused Foam in the midsole provides superior responsiveness and lightweight cushioning.
TPU heel counter brings added lateral stability.
Full-coverage high-abrasion tread pattern on the outsole with non-slip rubber compounds adds reliable traction.",Shoes,50000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/WhatsAppImage2024-08-02at10.37.24.jpg?v=1746553031,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
nike-lebron-xxi-2-spplyplus,v_spplyplus_6sd7et,Nike Lebron XXI 2,"Drop a dime, cut the net, and show your game like a true champion with the Nike Lebron XXI. Loaded with Air Zoom units, these LeBron-inspired shoes discard the excess weight and are curved to bend in all directions, offering you perfect fluidity and explosiveness. Keeping you low to the ground, these hardwood silhouettes feature a soft midsole that enhances the court feel.

Fast and responsive, these sneakers provide energy return and move naturally with your foot during full-throttle, open floor attacks, rim runs, and beyond. When the game’s pace picks up, the Nike Lebron XXI lets you blaze through the court and shoot for the hoop with confidence.

Nike Lebron XXI features:


Upper made of a dimensional mesh feels airy and provides breathability and durability.
Bottom-loaded Zoom Air unit in the heel adds cushioning.
Carbon fibre midfoot plate offers steadiness and sturdiness.",Shoes,50000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/WhatsAppImage2024-08-02at10.36.25.jpg?v=1746553021,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
summer-dress-3-iwanyu-stores,v_iwanyu-stores_qp2agg,Summer Dress,,Fashion,35000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/00def2d44e4e961a3e45bd12f89ffa6d.jpg?v=1749549577,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
summer-dress-2-iwanyu-stores,v_iwanyu-stores_qp2agg,Summer Dress,,Fashion,35000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/57e8082863d8c830af9243962479a3bc.jpg?v=1749550931,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
summer-dress-1-iwanyu-stores,v_iwanyu-stores_qp2agg,Summer Dress,,Fashion,35000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5de49eafffbbbfedc2ef38bded8ea6d0.jpg?v=1749550719,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
summer-dress-iwanyu-stores,v_iwanyu-stores_qp2agg,Summer Dress,,Fashion,35000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/d5d32e66ef8d48bddb0ac1b7c3e99d3d.jpg?v=1749549949,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
batwing-sleeve-pleated-sweet-french-dress-iwanyu-stores,v_iwanyu-stores_qp2agg,Batwing Sleeve Pleated Sweet French Dress,,Fashion,32000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/84c8c2333d29967e8f4102fa398d95fa.jpg?v=1749549678,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
lee-t-shirt-spplyplus,v_spplyplus_6sd7et,Lee T-shirt,,Fashion,23000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/382D12E4-D536-4899-A93A-FFAA4F6E7D82.jpg?v=1746553269,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
tommy-t-shirt-spplyplus,v_spplyplus_6sd7et,Tommy T-shirt,,Fashion,23000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/4E2BE85A-0216-4F78-91FA-D9F342E8F1B2.jpg?v=1746553258,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
untitled-aug28-11-38-spplyplus,v_spplyplus_6sd7et,Zara T-shirt,,Fashion,23000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/9F0960F3-96D9-452D-AFB2-9D7250B4A78B.jpg?v=1746553246,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
untitled-aug8-01-02-spplyplus,v_spplyplus_6sd7et,T-Shirt,,Fashion,25000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/images_1_e7ed6e03-ef33-46a4-8a93-515a55c1bbaf.jpg?v=1746553101,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
jean-jackets-spplyplus,v_spplyplus_6sd7et,Jean Jackets,,Fashion,40000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/3d5be447db4a18619ccd4408405ad1fa.jpg?v=1746553067,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
f-jeans-iwanyu-store,v_iwanyu-store_0m5gwc,F-Jeans,,Fashion,15800,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/e162c300356ea5c36399446950eb9471.jpg?v=1746552979,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
al-hilal-jersey-iwanyu-store,v_iwanyu-store_0m5gwc,AL-HILAL Jersey,,Fashion,18000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/fe9791dfbea9c836c2fcfe719e161cbe.jpg?v=1746552680,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
nerd-vest-iwanyu-store,v_iwanyu-store_0m5gwc,Nerd vest,,Fashion,16300,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/c30cf4b7b2c341eefda642bef83996b5.jpg?v=1746552637,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
t-io-iwanyu-store,v_iwanyu-store_0m5gwc,T-IO [5 pieces],,Fashion,8000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/b1bc7021d9a6fa38352cfd1902dad163.jpg?v=1746552633,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
g-vest-iwanyu-store,v_iwanyu-store_0m5gwc,G-Vest,,Fashion,15800,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/77dd1c598f221551b7b0096e2bcb0b4c.jpg?v=1746552553,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
north-face-bomberjackets-iwanyu-store,v_iwanyu-store_0m5gwc,North face bomberjackets,,Fashion,30000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5bcd3e36e72af101b23ee33da64b707c.jpg?v=1746552514,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
palm-angels-iwanyu-store,v_iwanyu-store_0m5gwc,Palm angels,,Fashion,9300,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/2f993c20029c341fc87fdf609ecc12ec.jpg?v=1746552490,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
brooklyn-iwanyu-store,v_iwanyu-store_0m5gwc,Brooklyn,,Fashion,11100,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/1a10b9364bb932da9d5168e55ef9d916.jpg?v=1746552485,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
essentials-iwanyu-store,v_iwanyu-store_0m5gwc,Essentials,,Fashion,18400,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/fd3f98fedb8b284b68019300ac4b6f60.jpg?v=1746552475,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
nike-blue-hoodie-iwanyu-store,v_iwanyu-store_0m5gwc,Nike Blue Hoodie,,Fashion,16900,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/eyJidWNrZXQiOiJic3RuLWltYWdlLXNlcnZlciIsImtleSI6ImNhdGFsb2cvcHJvZHVjdC9CVjI2NTQtNDk5L0JWMjY1NC00OTktMDEuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7ImZpdCI6ImNvbnRhaW4iLCJ3aWR0aCI6MTE2MCwiaGVpZ2h.webp?v=1746552264,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
crop-top-sweatshirts-iwanyu-store,v_iwanyu-store_0m5gwc,Crop top sweatshirts,,Fashion,10000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/47a02ba783ce014d8734af67fce10091.jpg?v=1746552206,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
mens-track-pants-iwanyu-store,v_iwanyu-store_0m5gwc,Mens track-pants,,Fashion,18800,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/c0668ad5ef2b2e9bd1c5e5246d532e4d.jpg?v=1746552195,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
t-shirt-suit-two-piece-set-spplyplus,v_spplyplus_6sd7et,T-Shirt Suit Two-Piece Set,"Features &amp; details


style
simple


season
summer


fabric
Polyester


Sleeve Length
Short Sleeve


Size
regular


Features
Breathable 


pattern
Print",Fashion,17800,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/k-s-oss-1676466868510rr5NQJdEer.webp?v=1746551989,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
tommy-hilfiger-complete-tracksuit-spplyplus,v_spplyplus_6sd7et,Tommy Hilfiger Complete Tracksuit.,"Welfare reminder: There are product coupons on the store homepage, please pay attention to the store to receive the coupons, the products will be more discounted~

Due to the difference in light and display and the production of different batches, there may be a certain gap between the picture of the product and the actual product, which is not a quality problem, please understand, buyers who cannot accept it, please buy with caution。

If you are not satisfied with the goods you received, please contact us through whastup, we will solve the problem for you, thank you！❤

Manual measurement. There will be 2-4cm error.

Main fabric composition: polyester (polyester)

Pattern: solid color

Style: pullover

Fabric name: Polyester

Content of main fabric components: 80 (%)

Color: white, khaki, pink, red, purple, gray, green, black, yellow, blue, light gray, navy blue, wine red, orange red, camel

Size: S, M, L, XL, XXL, XXXL",Fashion,30000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/k-s-oss-1671007453274DYpasdENpy.jpg?v=1746551976,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
women-shirts-and-blouse-spplyplus,v_spplyplus_6sd7et,Women Shirts and Blouse,"Features &amp; details


Size
Women's Regular


Type
Others


style
simple


season
summer


Collar
spaghetti


fabric
Others


Sleeve Length
Sleeveless







Features:

Easy to match with clothes:

Our tank top are simply designed, but also classic styles to wear in everyday life, a variety of colors for you to choose, these colors are easy matching ones, can fit your different clothes.

Comfortable wearing experience: made of modal , soft to touch, comfortable to wear, this kind of material is stretchy, will not make you feel too tight

This crop tank top is a basic and necessary accessory for women and girls, it is practical to wear for running, yoga, dancing, biking, gym exercise, exercise workout, also nice to be applied as daily wearing in home, give you relaxed feeling.

Specifications:

Material: modal cotton

One size. Bust64-88cm, length26cm, Suitable for most people

Package includes: 1 x Women crop tank top",Fashion,7500,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/k-s-oss-1648709980105Y7Ta6NsCPz.jpg?v=1746551942,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
crossdire-braceletes-iwanyu-stores,v_iwanyu-stores_qp2agg,Crossdire Braceletes,,Jewelry,4500,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/ac98324f021bbf24017d8a336f3c654f.jpg?v=1749551742,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
bopbee-necklaces-iwanyu-stores,v_iwanyu-stores_qp2agg,bopbee Necklaces,,Jewelry,4500,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/61d1ce3756c3a8c52f7892ea9ed2bdf4.jpg?v=1749551640,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
circlos-necklaces-iwanyu-stores,v_iwanyu-stores_qp2agg,Circlos Necklaces,,Jewelry,4500,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/199114ce3406bc94d99b6dbb138f5c60.jpg?v=1749551588,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
choker-necklaces-iwanyu-stores,v_iwanyu-stores_qp2agg,Choker Necklaces,,Jewelry,4500,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/b8191448d07759f862b8a6592fa25113.jpg?v=1749551459,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
leather-bracelet-spplyplus,v_spplyplus_6sd7et,Leather Bracelet,"Fashion Jewelry Relief Flower Alloy Leather Bracelet Men Casual personality PU Woven Beaded Bracelet Vintage Punk Bracelet


Item Type:Bracelets
Fine or Fashion:Fashion
Length:20cm
Clasp Type:Easy-hook
Shape\pattern:Geometric
Gender:Men
Style:Punk
Setting Type:Tension Mount
Material:Leather
Chain Type:Rope Chain
Bracelets Type:Charm Bracelets
Metals Type:alloy
Is Customized:Yes
Place of Origin:Zhejiang China
Boxes &amp; Cases Material:OPP bag",Jewelry,4000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/upload-productImg-1534298335820.jpg?v=1746551981,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
bayern-munich-jersey-iwanyu-store,v_iwanyu-store_0m5gwc,Bayern Munich Jersey,,Sports,18600,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/d59201c6ec9138b043e26f0bdb02aa33.jpg?v=1746552900,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
real-madrid-iwanyu-store,v_iwanyu-store_0m5gwc,Real madrid jersey,,Sports,18600,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/71943f86c4a92ff02ed45077fe7b6cce.jpg?v=1746552720,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
arsenal-jersey-iwanyu-store,v_iwanyu-store_0m5gwc,Arsenal Jersey,,Sports,19000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/0990089d_jpg.webp?v=1746552693,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
euro-france-jersey-spplyplus,v_spplyplus_6sd7et,Euro France Jersey,,Sports,23000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/991b1c3e77d7d08d82e3b3441fa60faf.jpg?v=1746552095,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
euro-germany-jersey-spplyplus,v_spplyplus_6sd7et,Euro Germany Jersey,,Sports,23000,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/42e2c4df54557866ae5cd8d17a7f85f0.jpg?v=1746552089,,true,false,0,0,2026-01-05T15:24:46.366574+00:00,2026-01-05T15:24:46.366574+00:00,0
adidas-001-avy,v_avy_56ccvi,Adidas,aysxdcfvgbhgvfcdrxesdcfvgbhnjmnhbzgvtfredcftvgbhjnk,Shoes,30000,https://mytfbdfxsurylijnzklf.supabase.co/storage/v1/object/public/product-images/d32ae9ed-9b7e-4324-80c8-ee15b2445cbe/1755390464453_Samba_OG_Shoes_Blue_JS3934_04_standard.avif,,true,false,0,0,2026-01-05T15:16:45.627539+00:00,2026-01-05T15:16:45.627539+00:00,0
adidas-001-vincinci,v_vincinci_12tzn8,Adidas,yawsxedcrfvtgbzhnujmnhubzgtvfredrcfvgbh nbgztrfvg hb,Shoes,34000,https://mytfbdfxsurylijnzklf.supabase.co/storage/v1/object/public/product-images/e60d63a1-2f70-4c60-9ef3-2c12a47dd964/1755476490611_Samba_OG_Shoes_Black_JS1387_01_00_standard.avif,,true,false,0,0,2026-01-05T15:16:45.627539+00:00,2026-01-05T15:16:45.627539+00:00,0
adidas-001-davynci,v_davynci_afoekk,Adidas,"gfhbjnkm,cv bhfgvbzhu8juhjb n",Shoes,40000,https://mytfbdfxsurylijnzklf.supabase.co/storage/v1/object/public/product-images/fc1b6794-14a4-4bf3-a1e8-8676359d11f1/1755388772003_Samba_OG_Shoes_Black_JS1387_01_00_standard.avif,,true,false,0,0,2026-01-05T15:16:45.627539+00:00,2026-01-05T15:16:45.627539+00:00,0
wallpapers-001-vincinci,v_vincinci_12tzn8,Wallpapers,cvfbgzhnnhubzgtvrfeddrcftvgbhjmnuhztgrfedrcfvghbjn,Home,45000,https://mytfbdfxsurylijnzklf.supabase.co/storage/v1/object/public/product-images/e60d63a1-2f70-4c60-9ef3-2c12a47dd964/1755476654792_-wallpaper-preview.jpg,,false,false,0,0,2026-01-05T15:16:45.627539+00:00,2026-01-05T15:16:45.627539+00:00,0